action_id,gm_id,point,poss,thr_id,rec_id,num_passes,dist_from_ez,dist_from_middle,dist_from_mid_ez,from_pull,o_pt,upwind,downwind,wind_speed,opp_rank,opp_rtg,decayed_rtg,bracket,consolation,other,postseason,tct,downwind_dist,upwind_dist,scored_on_poss,scored_on_pt,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10,player_11,player_13,player_14,player_16,player_17,player_18,player_19,player_20,player_21,player_22,player_23,player_24,player_25,player_26,player_27,player_28,player_29,player_30,player_31,player_32,player_35
69,1,9,1,31.0,27.0,7,9.140625800000002,16.0769224,18.49374147843663,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
70,1,9,1,27.0,31.0,8,25.9374993,18.4615372,31.836806148300813,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
71,1,9,1,31.0,35.0,9,25.9374993,7.846154,27.09826567382526,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
72,1,9,1,35.0,21.0,10,16.718748000000005,13.461538399999998,21.464611591691536,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
73,1,9,1,21.0,14.0,11,2.34375,14.0769232,14.270701834219585,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
74,1,9,1,14.0,27.0,12,4.1406253,1.4615400000000012,4.390999549829183,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
75,1,11,1,14.0,35.0,0,61.56249749999999,0.3846159999999998,61.563698945928856,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
76,1,11,1,35.0,31.0,1,55.7812484,3.9230776,55.91903263575045,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
77,1,11,1,31.0,27.0,2,0.2343745999999988,0.4615392000000007,0.517638760393578,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
79,1,12,1,28.0,17.0,0,54.4531216,6.230769199999999,54.808438554734025,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,1,12,1,17.0,1.0,1,38.9843716,6.1538456,39.46708812055338,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,1,12,1,1.0,23.0,2,32.0312507,1.4615400000000012,32.06457734912236,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,1,12,1,23.0,1.0,3,15.781251000000005,14.0,21.096158018108444,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,1,12,1,1.0,20.0,4,25.0781243,7.076924,26.057535795006142,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84,1,12,1,20.0,26.0,5,22.0312508,8.923076000000002,23.769671792312927,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,1,12,1,26.0,23.0,6,5.7031247,11.6153848,12.939968910156669,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,1,13,1,14.0,25.0,0,85.31250399999999,1.692308,85.32928714759592,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
87,1,13,1,25.0,4.0,1,79.76562750000001,14.307692,81.03866596159898,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
88,1,13,1,4.0,14.0,2,71.953125,4.0769231999999995,72.06853335571859,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
89,1,13,1,14.0,27.0,3,76.17187249999999,0.0769239999999982,76.17191134176713,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
90,1,13,1,27.0,14.0,4,69.9218716,12.0769232,70.95717160390193,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
91,1,13,1,14.0,25.0,5,75.390625,9.5384608,75.99163488387234,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
92,1,13,1,25.0,27.0,6,13.9843757,3.923076000000001,14.524231099115935,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
93,1,13,1,27.0,25.0,7,9.765626,12.2307692,15.651171406496854,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
95,1,14,1,23.0,1.0,0,34.453123999999995,17.153845999999998,38.48729902124975,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
96,1,14,1,1.0,29.0,1,38.828121,4.4615388,39.08360665105699,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
97,1,14,1,29.0,8.0,2,29.609373000000005,7.384615999999999,30.516348453256743,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
99,1,14,2,28.0,5.0,0,35.859375,0.0769239999999982,35.8594575069451,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
100,1,14,2,5.0,1.0,1,29.3749993,10.153846,31.080398524901774,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
101,1,14,2,1.0,16.0,2,19.6093742,6.000000000000001,20.506768553714785,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
102,1,14,2,16.0,23.0,3,10.312502,4.0769231999999995,11.089138842971632,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
103,1,14,3,1.0,23.0,0,70.62499600000001,14.923076000000002,72.18440452966135,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
104,1,14,3,23.0,1.0,1,78.59374799999999,0.2307688000000007,78.59408679364216,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
105,1,14,3,1.0,23.0,2,68.59375250000001,9.076922,69.19171478598678,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
106,1,14,3,23.0,28.0,3,57.1875016,18.769232,60.18882295841835,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
107,1,14,3,28.0,8.0,4,1.3281255000000023,6.538462799999998,6.671987195036728,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
109,1,14,4,23.0,29.0,0,70.5468784,0.615384000000001,70.54956236187324,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
110,1,14,4,29.0,5.0,1,60.31249600000001,14.2307692,61.968636952685074,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
111,1,14,4,5.0,28.0,2,45.8593716,12.153846,47.44257514236135,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
112,1,14,5,1.0,28.0,0,57.57812700000001,7.923076,58.12070063350842,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
113,1,14,5,28.0,5.0,1,43.5156225,12.461538399999998,45.26476931187412,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
114,1,14,5,5.0,28.0,2,29.4531257,18.846154400000003,34.96661477993888,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
115,1,14,5,28.0,29.0,3,21.484376999999995,8.3846152,23.062528636951324,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
116,1,14,5,29.0,5.0,4,1.8750004000000011,11.7692308,11.917651619495713,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
118,1,15,1,20.0,1.0,0,35.390621,17.07692296,39.29525865225239,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,15,1,1.0,2.0,1,25.0781243,10.9230768,27.35371867196394,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1,15,2,20.0,9.0,0,70.3906234,2.7692308,70.44507436197577,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,15,2,9.0,2.0,1,58.82812299999999,13.307692000000005,60.31453159952411,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1,15,2,2.0,23.0,2,25.1562507,12.307692,28.005646424392967,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1,15,2,23.0,1.0,3,23.1250017,0.0,23.1250017,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1,15,2,1.0,20.0,4,25.1562507,9.2307688,26.79634381628031,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,15,2,20.0,9.0,5,29.1406267,8.692308,30.4094120764545,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1,15,2,9.0,20.0,6,13.203126000000005,14.230768,19.41229749518846,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,15,2,20.0,23.0,7,16.171874199999998,6.692307999999998,17.501899939934795,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,15,2,23.0,1.0,8,7.343750500000002,12.153846,14.200233941663296,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,15,3,20.0,1.0,0,70.234375,3.4615383999999993,70.31962513932578,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1,15,3,1.0,20.0,1,73.75000250000001,0.6153839999999988,73.75256989568203,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,15,3,20.0,2.0,2,66.56249799999999,10.923078,67.45279662841332,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1,15,3,2.0,20.0,3,49.9218784,14.8461532,52.082647857249505,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,15,3,20.0,17.0,4,54.84375250000001,5.615383999999999,55.13047909957533,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1,15,3,17.0,9.0,5,52.42187700000001,8.3846152,53.08818098461466,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,15,3,9.0,2.0,6,26.3281258,19.46153844,32.7402151274579,0,0,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,17,1,14.0,35.0,0,68.8281284,3.0769227999999993,68.89687012458582,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
137,1,17,1,35.0,4.0,1,58.82812299999999,0.4615392000000007,58.82993348743703,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
138,1,17,1,4.0,25.0,2,41.3281284,2.923076,41.43137181350218,1,1,0,0,0,43,1386,970.1999999999999,0,0,1,0,0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
