action_id,gm_id,point,poss,thr_id,rec_id,num_passes,dist_from_ez,dist_from_middle,dist_from_mid_ez,from_pull,o_pt,upwind,downwind,wind_speed,opp_rank,opp_rtg,decayed_rtg,bracket,consolation,other,postseason,tct,scored_on_poss,scored_on_pt,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10,player_11,player_13,player_14,player_16,player_17,player_18,player_19,player_20,player_21,player_22,player_23,player_24,player_25,player_26,player_27,player_28,player_29,player_30,player_31,player_32,player_35
1253,11,12,2,5,30,0,71.09375,7.846154,71.52540403,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1254,11,12,2,30,1,1,63.593752,6,63.87617156,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1255,11,12,2,1,3,2,47.8124975,12.4615384,49.40976479,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1256,11,12,2,3,1,3,34.0625008,9.8461532,35.45702601,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1257,11,12,2,1,30,4,43.4375016,3.615384,43.58769949,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1258,11,12,2,30,29,5,35.3125034,8.615384,36.34828384,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1259,11,12,2,29,1,6,21.562499,13.6153848,25.50137381,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1260,11,12,2,1,29,7,27.890623,14.5384616,31.45240399,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1261,11,12,2,29,3,8,28.125,2.7692308,28.26100253,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1262,11,12,2,3,16,9,17.8906242,12,21.54238692,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1263,11,12,3,23,1,0,70.1562475,3.615384,70.24934209,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1264,11,12,3,1,5,1,76.640621,0.3076936,76.64123866,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1265,11,12,3,5,16,2,63.828129,7.153848,64.22777898,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1266,11,12,3,16,1,3,52.3437484,9.384616,53.17836979,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1267,11,12,3,1,16,4,49.9218784,15.7692308,52.35324807,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1268,11,12,3,16,1,5,45.2343725,6.9230772,45.76109104,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1269,11,12,3,1,30,6,47.1874984,11.3846152,48.54142013,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1270,11,12,3,30,5,7,31.5625,18.15384612,36.41089858,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1271,11,12,3,5,1,8,30.8593767,8.1538464,31.91843263,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1272,11,12,3,1,23,9,32.8906257,3.53846,33.08041653,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1273,11,12,3,23,5,10,18.7499992,8.9230776,20.7649653,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1274,11,12,3,5,1,11,20.937501,0.23077,20.93877272,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1275,11,12,3,1,23,12,22.109375,10.923078,24.66045612,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1276,11,14,1,13,14,0,56.249998,6.5384616,56.62873612,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1277,11,14,1,14,13,1,52.3437484,0.692308,52.3483265,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1278,11,14,1,13,14,2,43.6718775,14.692308,46.07707455,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1279,11,14,1,14,29,3,50.5468775,5.1538468,50.80894569,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1280,11,14,1,29,24,4,42.5781266,19.07692304,46.65646641,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1281,11,14,1,24,27,5,25.7031267,18.7692308,31.82663581,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1282,11,14,1,27,13,6,15.6249993,18.30769224,24.06890522,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1283,11,14,1,13,27,7,7.5781242,18.15384612,19.67206383,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1284,11,15,1,14,24,0,59.453121,7.6923072,59.94868795,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1285,11,15,1,24,29,1,51.4062525,0.23077,51.40677048,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1286,11,15,1,29,27,2,39.1406266,4.076922,39.35238168,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1287,11,15,1,27,24,3,30.703125,12.307692,33.07810707,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1288,11,15,1,24,21,4,15.0781233,11.384616,18.89336613,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1289,11,15,1,21,25,5,18.359376,0.4615392,18.36517644,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1290,11,15,2,14,13,0,70.3906234,8.384616,70.8882335,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1291,11,15,2,13,27,1,57.578127,13.9230776,59.23759616,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1292,11,15,2,27,14,2,44.6093734,16.0769224,47.41796736,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1293,11,15,2,14,24,3,34.6093757,19.1538452,39.55601942,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1294,11,15,2,24,14,4,41.484379,2,41.53256194,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1295,11,15,2,14,24,5,50.3906225,4.8461532,50.62311761,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1296,11,15,2,24,13,6,44.062504,9.384616,45.05080772,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1298,11,15,3,27,25,0,38.2812516,18.6923076,42.60113364,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1299,11,15,3,25,24,1,37.4999975,10.538462,38.95265066,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1300,11,15,3,24,14,2,29.218752,7.692308,30.21435207,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1301,11,15,3,14,27,3,13.5937492,10.5384612,17.20026691,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
1303,11,16,1,20,23,0,40.4687534,19.230768,44.80560723,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1304,11,16,1,23,9,1,47.5781216,4.384616,47.7797291,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1305,11,16,1,9,11,2,37.109371,14.4615388,39.82764769,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1306,11,16,1,11,23,3,25.4687508,15.8461548,29.99596455,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1307,11,16,1,23,30,4,19.3749983,17,25.77577466,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1308,11,17,1,21,35,0,67.8124984,7.153848,68.18880026,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1309,11,17,1,35,14,1,64.5312534,0.1538468,64.53143679,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1310,11,17,1,14,27,2,48.984377,7.076924,49.49294943,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1311,11,17,1,27,25,3,35.5468716,13.1538464,37.90255606,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1312,11,17,1,25,21,4,34.765623,12.7692308,37.03649278,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1313,11,17,1,21,27,5,37.968746,2.615384,38.05871656,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1314,11,17,1,27,21,6,23.9843767,13.53846,27.54160897,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1315,11,18,1,35,21,0,76.25,8.8461544,76.76142878,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1316,11,18,1,21,35,1,64.5312534,2.3076928,64.57250275,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1317,11,18,1,35,21,2,65.6249966,12.846152,66.87050022,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1318,11,18,1,21,14,3,54.375004,16.0769224,56.70192672,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1319,11,18,1,14,21,4,59.1406275,18.4615372,61.95516263,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1320,11,18,1,21,35,5,61.7968734,11.1538456,62.7953966,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1321,11,18,1,35,21,6,57.109373,16.692308,59.49885403,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1322,11,18,1,21,35,7,36.5625016,16.8461536,40.25679339,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1323,11,18,1,35,31,8,22.734373,17.615384,28.76027589,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1324,11,19,1,23,20,0,46.7187466,12.3846156,48.33239067,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1325,11,19,1,20,3,1,51.4062525,3.0769228,51.49825482,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1326,11,19,1,3,8,2,47.500004,7.615384,48.1065947,0,0,0,0,8,9,1819,1637.1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1327,11,20,1,35,31,0,50.078129,0.1538468,50.07836532,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1328,11,20,1,31,27,1,37.8906284,9.384616,39.03550612,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1329,11,20,1,27,14,2,23.203127,18.84615384,29.89251775,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1330,11,20,1,14,25,3,29.1406267,4.6923064,29.51599336,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1331,11,20,1,25,14,4,27.3437492,14.5384616,30.96849183,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1332,11,20,2,35,14,0,70.234375,19.923076,73.00545452,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1333,11,20,2,14,27,1,69.843754,2.5384616,69.88986879,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1334,11,20,2,27,21,2,64.9999975,20,68.00735015,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1335,11,20,2,21,31,3,62.890621,0.1538468,62.89080917,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1336,11,20,2,31,35,4,53.2031234,13.769232,54.95601959,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1337,11,22,1,13,35,0,76.3281275,12.5384616,77.35112195,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1338,11,22,1,35,21,1,65.9375,1.384616,65.95203612,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1339,11,22,1,21,25,2,50.3125016,4.8461532,50.54535605,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1340,11,22,1,25,29,3,49.5312475,14.5384616,51.62084215,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1341,11,22,1,29,24,4,41.250002,4.384616,41.48237605,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1342,11,22,1,24,21,5,32.0312507,12.615384,34.42599214,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1343,11,22,1,21,25,6,17.6562483,18.692308,25.71274941,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1344,11,22,1,25,13,7,17.9687517,1.7692304,18.05564216,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1345,11,22,1,13,27,8,12.7343742,8.923076,15.54945567,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1346,11,22,1,27,13,9,23.3593743,3,23.55122858,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1347,11,22,1,13,27,10,16.953125,13.2307692,21.50492271,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1348,11,22,1,27,13,11,24.2187493,9.7692312,26.11485585,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1349,11,22,1,13,27,12,24.6093758,3,24.79155859,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1350,11,22,1,27,35,13,4.7656255,17.923076,18.54583079,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1351,11,24,1,35,21,0,70.5468784,2.692308,70.59823351,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1352,11,24,1,21,31,1,65.468746,5.1538468,65.67129388,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1353,11,24,1,31,14,2,61.3281216,13,62.6908167,1,1,0,0,8,9,1819,1637.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1355,11,24,2,21,14,0,69.999998,2.5384616,70.04600993,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1356,11,24,2,14,27,1,62.265623,9.692308,63.01546351,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1357,11,24,2,27,31,2,52.421877,4.1538464,52.58619237,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1358,11,24,2,31,27,3,38.828121,11.5384616,40.50628441,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1359,11,24,2,27,21,4,40.625004,4.2307688,40.84471024,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1360,11,24,2,21,31,5,32.8124993,8.692308,33.94431217,0,1,0,0,8,9,1819,1637.1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1361,12,1,1,10,9,0,70.3906234,16.3846152,72.27237009,0,0,0,0,5,4,1953,1757.7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1362,12,1,1,9,26,1,52.2656275,17.92307688,55.25334834,0,0,0,0,5,4,1953,1757.7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
