action_id,year,date,trn_id,gm_id,poss_id,point,poss,thr_id,rec_id,thr_match,rec_match,start_x,start_y,end_x,end_y,dist_yd,gain_yd,horz_yd,o_pt,wind_speed,wind_direction,game_type,opp_region,opp_rank,opp_rtg,postseason,tct,to,thr_err,rec_err,ast_att,hock_ast,huck,swing,dump,from_side,to_side,blk,callahan,stall,drop_pull,scored_on_poss,scored_on_pt,dist_from_middle,dist_from_ez,dist_from_mid_ez,bracket,consolation,other,from_pull,upwind,downwind
68,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,27.0,31.0,w,m,0.72884613,0.3728693,0.90192306,0.26491478,13.726920541739998,11.80601535533,7.003310352142999,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9.1538452,21.015623000000005,22.922680733799268,0,0,1,1,0,0
69,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,31.0,27.0,m,w,0.90192306,0.26491478,0.96153843,0.41761363,16.87262518375,-16.69929784124,2.4122508173679997,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,16.0769224,9.140625800000002,18.49374147843663,0,0,1,1,0,0
70,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,27.0,31.0,w,m,0.96153843,0.41761363,0.30384615,0.41761363,26.612579403759998,0.0,26.612579403759998,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,18.461537200000002,25.9374993,31.836806148300813,0,0,1,1,0,0
71,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,31.0,35.0,m,m,0.30384615,0.41761363,0.16346154,0.3338068,10.7827868141,9.165196548409998,5.680462526466,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.846154,25.9374993,27.09826567382526,0,0,1,1,0,0
72,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,35.0,21.0,m,w,0.16346154,0.3338068,0.14807692,0.203125,14.305044344919999,14.29149342341,0.6225164295714,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13.461538399999998,16.718748000000005,21.464611591691536,0,0,1,1,0,0
73,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,21.0,14.0,w,m,0.14807692,0.203125,0.5365385,0.21946023,15.819731377659998,-1.786437634835,15.71854073797,1,0,,pp,NE,43,1386,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,14.0769232,2.34375,14.270701834219585,0,0,1,1,0,0
74,2023,2023-06-24 09:00:00,1,1,1.9.1,9,1,14.0,27.0,m,w,0.5365385,0.21946023,0.74615383,0.1455966,11.712880246900001,8.07780153404,8.48178544248,1,0,,pp,NE,43,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.4615400000000012,4.1406253,4.390999549829183,0,0,1,1,0,0
75,2023,2023-06-24 09:00:00,1,1,1.11.1,11,1,14.0,35.0,m,m,0.4903846,0.74147725,0.59807694,0.68892044,7.212799440357,5.74766529841,4.357616231843,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.38461599999999985,61.56249749999999,61.563698945928856,0,0,1,1,0,0
76,2023,2023-06-24 09:00:00,1,1,1.11.1,11,1,35.0,31.0,m,m,0.59807694,0.68892044,0.48846152,0.18394886,55.40202778887,55.22419696038,4.435431067144,1,0,,pp,NE,43,1386,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3.9230776,55.781248399999996,55.91903263575045,0,0,1,1,0,0
77,2023,2023-06-24 09:00:00,1,1,1.11.1,11,1,31.0,27.0,m,w,0.48846152,0.18394886,0.60384613,0.1590909,5.402644138647,2.7184905980329996,4.668873057743999,1,0,,pp,NE,43,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4615392000000007,0.23437459999999888,0.517638760393578,0,0,1,1,0,0
78,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,,28.0,,m,0.34423077,0.67684656,0.34423077,0.67684656,0.0,0.0,0.0,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6.230769199999999,54.4531216,54.808438554734025,0,0,1,0,0,0
79,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,28.0,17.0,m,m,0.34423077,0.67684656,0.34615386,0.53622156,15.3790874748,15.378890625,0.0778148571732,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.230769199999999,54.4531216,54.808438554734025,0,0,1,0,0,0
80,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,17.0,1.0,m,m,0.34615386,0.53622156,0.5365385,0.47301137,10.35045544085,6.9127295885899995,7.703641901354,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.1538456,38.984371599999996,39.46708812055338,0,0,1,0,0,0
81,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,1.0,23.0,m,w,0.5365385,0.47301137,0.85,0.3252841,20.5397565121,16.15560306808,12.68377298797,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4615400000000012,32.0312507,32.06457734912236,0,0,1,0,0,0
82,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,23.0,1.0,w,m,0.85,0.3252841,0.6769231,0.40980113,11.596419530779999,-9.24286691783,7.003310352142999,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14.0,15.781251000000005,21.096158018108444,0,0,1,0,0,0
83,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,1.0,20.0,m,m,0.6769231,0.40980113,0.2769231,0.38210228,16.46645077448,3.029173497406,16.185428,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.076924,25.0781243,26.057535795006142,0,0,1,0,0,0
84,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,20.0,26.0,m,w,0.2769231,0.38210228,0.20961538,0.23366477,16.460155955319998,16.23327562472,2.723510267933,0,0,,pp,NE,43,1386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.923076000000002,22.031250800000002,23.769671792312927,0,0,1,0,0,0
85,2023,2023-06-24 09:00:00,1,1,1.12.1,12,1,26.0,23.0,w,w,0.20961538,0.23366477,0.20769231,0.09019887,15.689767858869999,15.68957538351,0.07781425131326,0,0,,pp,NE,43,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11.6153848,5.7031247,12.939968910156667,0,0,1,0,0,0
86,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,14.0,25.0,m,m,0.4576923,0.9573864,0.1423077,0.90696025,13.902139829549998,5.514651565486,12.761586620300001,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.6923080000000001,85.31250399999999,85.32928714759592,0,0,1,1,0,0
87,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,25.0,4.0,m,w,0.1423077,0.90696025,0.39807692,0.8359375,12.93974006374,7.76711896275,10.349335584210001,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.307692,79.76562750000001,81.03866596159898,0,0,1,1,0,0
88,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,4.0,14.0,w,m,0.39807692,0.8359375,0.5019231,0.87428975,5.937031853263,-4.19424041225,4.20198645188,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.0769231999999995,71.953125,72.06853335571859,0,0,1,1,0,0
89,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,14.0,27.0,m,w,0.5019231,0.87428975,0.19807692,0.81747156,13.775691173299998,6.2136940765899995,12.29470154549,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.07692399999999822,76.17187249999999,76.17191134176713,0,0,1,1,0,0
90,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,27.0,14.0,w,m,0.19807692,0.81747156,0.26153848,0.8671875,6.01288759561,-5.436984914339999,2.567881034775,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12.0769232,69.9218716,70.95717160390193,0,0,1,1,0,0
91,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,14.0,25.0,m,m,0.26153848,0.8671875,0.4019231,0.30894887,61.31323918195,61.049535909039996,5.680462526466,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9.5384608,75.390625,75.99163488387234,0,0,1,1,0,0
92,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,25.0,27.0,m,w,0.4019231,0.30894887,0.19423077,0.2705966,9.39246729778,4.19424369308,8.40397290376,1,0,,pp,NE,43,1386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.923076000000001,13.984375700000001,14.524231099115935,0,0,1,1,0,0
93,2023,2023-06-24 09:00:00,1,1,1.13.1,13,1,27.0,25.0,w,m,0.19423077,0.2705966,0.33846155,0.10298295,19.23703187595,18.33039528404,5.83609241579,1,0,,pp,NE,43,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12.230769200000001,9.765626000000001,15.651171406496854,0,0,1,1,0,0
94,2023,2023-06-24 09:00:00,1,1,1.14.1,14,1,,29.0,,w,0.115384616,0.44460228,0.115384616,0.44460228,0.0,0.0,0.0,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.38461536,28.906250800000002,32.745346617308066,0,0,1,0,0,0
95,2023,2023-06-24 09:00:00,1,1,1.14.1,14,1,23.0,1.0,w,m,0.07115385,0.4950284,0.38846153,0.5348011,13.55614787219,-4.34958443192,12.83940134624,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,17.153845999999998,34.453123999999995,38.48729902124975,0,0,1,0,0,0
96,2023,2023-06-24 09:00:00,1,1,1.14.1,14,1,1.0,29.0,m,w,0.38846153,0.5348011,0.6846154,0.4509943,15.08654023814,9.165196548409998,11.98344154812,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4615388,38.828121,39.083606651056996,0,0,1,0,0,0
97,2023,2023-06-24 09:00:00,1,1,1.14.1,14,1,29.0,8.0,w,w,0.6846154,0.4509943,0.74423075,0.31107953,15.49020043802,15.30122025558,2.4122508173679997,0,0,,pp,NE,43,1386,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.384615999999999,29.609373000000005,30.516348453256743,0,0,1,0,0,0
98,2023,2023-06-24 09:00:00,1,1,1.14.2,14,2,,1.0,,m,0.5711538,0.54971594,0.5711538,0.54971594,0.0,0.0,0.0,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.846152000000002,40.468753400000004,40.56871433700008,0,0,1,0,0,0
99,2023,2023-06-24 09:00:00,1,1,1.14.2,14,2,28.0,5.0,m,m,0.5019231,0.5078125,0.24615385,0.44886363,12.19298269217,6.446707809514,10.349337771430001,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07692399999999822,35.859375,35.8594575069451,0,0,1,0,0,0
100,2023,2023-06-24 09:00:00,1,1,1.14.2,14,2,5.0,1.0,m,m,0.24615385,0.44886363,0.35,0.36008522,10.57919381484,9.70889569601,4.201986014436,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.153846,29.3749993,31.080398524901774,0,0,1,0,0,0
101,2023,2023-06-24 09:00:00,1,1,1.14.2,14,2,1.0,16.0,m,w,0.35,0.36008522,0.39807692,0.2755682,9.44537068153,9.24286691783,1.9453641021430002,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.000000000000001,19.609374199999998,20.506768553714785,0,0,1,0,0,0
102,2023,2023-06-24 09:00:00,1,1,1.14.2,14,2,16.0,23.0,w,w,0.39807692,0.2755682,0.575,0.21022727,10.114945433739999,7.14574835212,7.158938929135,0,0,,pp,NE,43,1386,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0769231999999995,10.312501999999999,11.089138842971632,0,0,1,0,0,0
103,2023,2023-06-24 09:00:00,1,1,1.14.3,14,3,1.0,23.0,m,w,0.8730769,0.8238636,0.49423078,0.8963068,17.255663179859997,-7.922459701589999,15.32946710827,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14.923076000000002,70.62499600000001,72.18440452966135,0,0,1,0,0,0
104,2023,2023-06-24 09:00:00,1,1,1.14.3,14,3,23.0,1.0,w,m,0.49423078,0.8963068,0.72692305,0.80539775,13.692854590240001,9.94190571066,9.41555996654,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23076880000000077,78.59374799999999,78.59408679364216,0,0,1,0,0,0
105,2023,2023-06-24 09:00:00,1,1,1.14.3,14,3,1.0,23.0,m,w,0.72692305,0.80539775,0.9692308,0.70170456,14.99087232895,11.33999095159,9.80463468985,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.076922,68.59375250000001,69.19171478598678,0,0,1,0,0,0
106,2023,2023-06-24 09:00:00,1,1,1.14.3,14,3,23.0,28.0,w,m,0.9692308,0.70170456,0.66346157,0.19389205,56.8964163264,55.5348828125,12.372512990599999,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.769232,57.187501600000004,60.18882295841835,0,0,1,0,0,0
107,2023,2023-06-24 09:00:00,1,1,1.14.3,14,3,28.0,8.0,m,w,0.66346157,0.19389205,0.79615384,0.1534091,6.959090341154,4.4272564417549995,5.3692029665400005,0,0,,pp,NE,43,1386,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.538462799999998,1.3281255000000023,6.671987195036728,0,0,1,0,0,0
108,2023,2023-06-24 09:00:00,1,1,1.14.4,14,4,,8.0,,w,0.54423076,0.8259943,0.54423076,0.8259943,0.0,0.0,0.0,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.7692304000000014,70.85937299999999,70.88145680050187,0,0,1,0,0,0
109,2023,2023-06-24 09:00:00,1,1,1.14.4,14,4,23.0,29.0,w,w,0.4846154,0.82315344,0.14423077,0.7301136,17.123945510629998,10.17492666141,13.77317696391,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.615384000000001,70.5468784,70.54956236187324,0,0,1,0,0,0
110,2023,2023-06-24 09:00:00,1,1,1.14.4,14,4,29.0,5.0,w,m,0.14423077,0.7301136,0.19615385,0.59872156,14.52195313954,14.36916707366,2.10099322594,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.2307692,60.31249600000001,61.968636952685074,0,0,1,0,0,0
111,2023,2023-06-24 09:00:00,1,1,1.14.4,14,4,5.0,28.0,m,m,0.19615385,0.59872156,1.0,0.30539772,45.68349848237,32.07818846624,32.52648326466,0,0,,pp,NE,43,1386,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.153846000000001,45.8593716,47.44257514236135,0,0,1,0,0,0
112,2023,2023-06-24 09:00:00,1,1,1.14.5,14,5,1.0,28.0,m,m,0.6980769,0.7052557,0.81153846,0.57741475,14.715330727789999,13.98081303934,4.5910597534969995,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.923076,57.57812700000001,58.12070063350842,0,0,1,0,0,0
113,2023,2023-06-24 09:00:00,1,1,1.14.5,14,5,28.0,5.0,m,m,0.81153846,0.57741475,0.97115386,0.44957387,15.400537541339999,13.98080647768,6.4586091297,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12.461538399999998,43.5156225,45.26476931187412,0,0,1,0,0,0
114,2023,2023-06-24 09:00:00,1,1,1.14.5,14,5,5.0,28.0,m,m,0.97115386,0.44957387,0.29038462,0.3771307,28.662989886370003,7.922459701589999,27.54635283421,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,18.846154400000003,29.4531257,34.96661477993888,0,0,1,0,0,0
115,2023,2023-06-24 09:00:00,1,1,1.14.5,14,5,28.0,29.0,m,w,0.29038462,0.3771307,0.20576923,0.19886364,19.79383028413,19.495461761439998,3.423840832895,0,0,,pp,NE,43,1386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.3846152,21.484376999999995,23.062528636951324,0,0,1,0,0,0
116,2023,2023-06-24 09:00:00,1,1,1.14.5,14,5,29.0,5.0,w,m,0.20576923,0.19886364,0.30961537,0.10866477,10.72193507287,9.864238622070001,4.201986014436,0,0,,pp,NE,43,1386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11.769230799999999,1.8750004000000011,11.917651619495713,0,0,1,0,0,0
117,2023,2023-06-24 09:00:00,1,1,1.15.1,15,1,,2.0,,w,0.08076923,0.53409094,0.08076923,0.53409094,0.0,0.0,0.0,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.7692308,38.750003400000004,42.22285950908205,0,0,1,0,0,0
118,2023,2023-06-24 09:00:00,1,1,1.15.1,15,1,20.0,1.0,m,m,0.073076926,0.5035511,0.22692308,0.40980113,11.99451216215,10.252593749999999,6.225164405075,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.07692296,35.390621,39.29525865225239,0,0,1,0,0,0
119,2023,2023-06-24 09:00:00,1,1,1.15.1,15,1,1.0,2.0,m,w,0.22692308,0.40980113,0.31538463,0.045454547,40.005762981800004,39.845306335379995,3.579469956692,0,0,,pp,NE,43,1386,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.9230768,25.0781243,27.35371867196394,0,0,1,0,0,0
120,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,20.0,9.0,m,w,0.43076923,0.82173294,0.8326923,0.7166193,19.91571530585,11.49533059682,16.26324381955,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7692308,70.3906234,70.44507436197577,0,0,1,0,0,0
121,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,9.0,2.0,w,w,0.8326923,0.7166193,0.8076923,0.41051137,33.49155143887,33.476270426339994,1.011590671693,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.307692000000003,58.82812299999999,60.31453159952411,0,0,1,0,0,0
122,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,2.0,23.0,w,w,0.8076923,0.41051137,0.5,0.39204547,12.613043214414999,2.019449946066,12.45032881015,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.307692000000001,25.1562507,28.005646424392967,0,0,1,0,0,0
123,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,23.0,1.0,w,m,0.5,0.39204547,0.26923078,0.41051137,9.55362166738,-2.019449946066,9.33774633421,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,23.1250017,23.1250017,0,0,1,0,0,0
124,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,1.0,20.0,m,m,0.26923078,0.41051137,0.7173077,0.44673297,18.558474211199997,-3.9612298507949997,18.130791774059997,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.2307688,25.1562507,26.79634381628031,0,0,1,0,0,0
125,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,20.0,9.0,m,w,0.7173077,0.44673297,0.8557692,0.3018466,16.80628242671,15.844919403179999,5.602647581804001,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.692308,29.1406267,30.4094120764545,0,0,1,0,0,0
126,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,9.0,20.0,w,m,0.8557692,0.3018466,0.6673077,0.32883522,8.17707835623,-2.951503127986,7.62582673797,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14.230768000000001,13.203126000000005,19.41229749518846,0,0,1,0,0,0
127,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,20.0,23.0,m,w,0.6673077,0.32883522,0.19615385,0.24857955,20.98786758404,8.776840326870001,19.06456629812,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.692307999999998,16.171874199999998,17.501899939934795,0,0,1,0,0,0
128,2023,2023-06-24 09:00:00,1,1,1.15.2,15,2,23.0,1.0,w,m,0.19615385,0.24857955,0.8942308,0.08238637,33.58880508256,18.17505235798,28.24668646128,0,0,,pp,NE,43,1386,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12.153846000000001,7.343750500000002,14.200233941663296,0,0,1,0,0,0
129,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,20.0,1.0,m,m,0.41346154,0.8203125,0.5153846,0.85227275,5.40603793856,-3.49520490025,4.12417172594,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.4615383999999993,70.234375,70.31962513932578,0,0,1,0,0,0
130,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,1.0,20.0,m,m,0.5153846,0.85227275,0.77307695,0.7869318,12.640697877289998,7.14575053934,10.42715140376,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6153839999999988,73.75000250000001,73.75256989568203,0,0,1,0,0,0
131,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,20.0,2.0,m,w,0.77307695,0.7869318,0.87115383,0.63565344,17.01328311473,16.54395491518,3.968540633645,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10.923078,66.56249799999999,67.45279662841332,0,0,1,0,0,0
132,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,2.0,20.0,w,m,0.87115383,0.63565344,0.6403846,0.68039775,10.54218714605,-4.8932824859099995,9.33774633421,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,14.8461532,49.9218784,52.082647857249505,0,0,1,0,0,0
133,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,20.0,17.0,m,m,0.6403846,0.68039775,0.29038462,0.6583807,14.36547395269,2.4078079173819997,14.1622495,0,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.615383999999999,54.84375250000001,55.13047909957533,0,0,1,0,0,0
134,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,17.0,9.0,m,w,0.29038462,0.6583807,0.013461539,0.42116478,28.25871179684,25.942168039899997,11.20529756955,0,0,,pp,NE,43,1386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,8.3846152,52.42187700000001,53.08818098461466,0,0,1,0,0,0
135,2023,2023-06-24 09:00:00,1,1,1.15.3,15,3,9.0,2.0,w,w,0.013461539,0.42116478,0.26153848,0.002130682,46.91251708535,45.825986022879995,10.03807777406,0,0,,pp,NE,43,1386,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,19.461538439999998,26.328125800000002,32.7402151274579,0,0,1,0,0,0
136,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,14.0,35.0,m,m,0.42307693,0.80752844,0.48846152,0.7166193,10.28792063383,9.94191227232,2.6456941203,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0769227999999993,68.8281284,68.89687012458582,0,0,1,1,0,0
137,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,35.0,4.0,m,w,0.48846152,0.7166193,0.5730769,0.55752844,17.73202875976,17.39833772768,3.42384028609,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4615392000000007,58.82812299999999,58.82993348743703,0,0,1,1,0,0
138,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,4.0,25.0,w,m,0.5730769,0.55752844,0.88653845,0.59090906,13.198656605679998,-3.650538858708,12.68377298797,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.923076,41.328128400000004,41.43137181350218,0,0,1,1,0,0
139,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,25.0,14.0,m,m,0.88653845,0.59090906,0.64615387,0.6598011,12.303403400259999,-7.53410457366,9.7268188703,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15.461538,44.9999966,47.58212743589189,0,0,1,1,0,0
140,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,14.0,35.0,m,m,0.64615387,0.6598011,0.26153848,0.60085225,16.84530352512,6.446707809514,15.56291128609,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.846154800000001,52.57812100000001,52.90213921795796,0,0,1,1,0,0
141,2023,2023-06-24 09:00:00,1,1,1.17.1,17,1,35.0,21.0,m,w,0.26153848,0.60085225,0.40576923,0.1377841,50.976771013000004,50.641597045759994,5.83609132218,1,0,,pp,NE,43,1386,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9.5384608,46.09374749999999,47.070328159328696,0,0,1,1,0,0
142,2023,2023-06-24 09:00:00,1,1,1.17.2,17,2,21.0,4.0,w,w,0.1,0.78764206,0.35384616,0.69602275,14.3490818324,10.019579360909999,10.271521951879999,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16.0,66.6406266,68.53446661090045,0,0,1,0,0,0
143,2023,2023-06-24 09:00:00,1,1,1.17.2,17,2,4.0,27.0,w,w,0.35384616,0.69602275,0.5192308,0.60298294,12.178369875349999,10.17492666141,6.692051885827,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.846153599999999,56.56250250000001,56.86382154742416,0,0,1,0,0,0
144,2023,2023-06-24 09:00:00,1,1,1.17.2,17,2,27.0,25.0,w,m,0.5192308,0.60298294,0.88461536,0.5198864,17.35431773796,9.08752289816,14.7847651203,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7692319999999997,46.328123399999996,46.334509122633975,0,0,1,0,0,0
145,2023,2023-06-24 09:00:00,1,1,1.17.2,17,2,25.0,31.0,m,m,0.88461536,0.5198864,0.9057692,0.40625,12.456831415209999,12.427388153179999,0.855961001091,1,0,,pp,NE,43,1386,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,15.384614399999998,37.187504,40.24421466480248,0,0,1,0,0,0
